rownames.camera_results.	camera_descr	PValue	FDR	camera_Phenotype	camera_genes
NEGATIVE REGULATION OF NON-CANONICAL NF-KAPPAB SIGNAL TRANSDUCTION%GOBP%GO:1901223	NEGATIVE REGULATION OF NON-CANONICAL NF-KAPPAB SIGNAL TRANSDUCTION	0.340522458666343	0.995888288971654	-1	8904,5494,51094,655,1540,55075,1654,51564,5970,5495
MET ACTIVATES PTK2 SIGNALING%REACTOME%R-HSA-8874081.2	MET ACTIVATES PTK2 SIGNALING	0.340643827746352	0.995888288971654	-1	4233,6714,3688,3918,3911,3673,284217,3912,3914,3915,5747,3675,3913
L-GLUTAMATE IMPORT%GOBP%GO:0051938	L-GLUTAMATE IMPORT	0.340739099704048	0.995888288971654	1	6507,57030,6505,11230,57084,6506,8604,10550,10165,79751,6511
POSITIVE REGULATION OF CREB TRANSCRIPTION FACTOR ACTIVITY%GOBP%GO:0032793	POSITIVE REGULATION OF CREB TRANSCRIPTION FACTOR ACTIVITY	0.340741896636637	0.995888288971654	1	57118,200186,9252,8986,7804,5649,2044,4345,23373,114
POSITIVE REGULATION OF UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS%GOBP%GO:2000060	POSITIVE REGULATION OF UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS	0.341075087481638	0.995888288971654	1	9532,6923,3304,2931,25820,57630,127544,149628,1855,154214,1263,9978,84456,10425,5728,11236,79699,1453,2932,7341,863,57154,23640,10221,28951,29997,285671,9709,5886,29979,8078,3300,25831,55212,6449,1601,22933,116224,9817,857,79016,8554,80279,29978,64110,9655,10399,6613,25897,54467,26263,10444,57761,207,6872,4193,55294,9604,4780,1452,28952,144165,51548,5747,5716,65992,1191,10134,11337,8517,84231,8312,51667,51343,1454,4092,8313
UBIQUINONE BIOSYNTHETIC PROCESS%GOBP%GO:0006744	UBIQUINONE BIOSYNTHETIC PROCESS	0.341157762053839	0.995888288971654	-1	4704,84274,51117,2232,57017,10229,57107,51004,29914,79934,56997
QUINONE BIOSYNTHETIC PROCESS%GOBP%GO:1901663	QUINONE BIOSYNTHETIC PROCESS	0.341157762053839	0.995888288971654	-1	4704,84274,51117,2232,57017,10229,57107,51004,29914,79934,56997
MESENCHYME MORPHOGENESIS%GOBP%GO:0072132	MESENCHYME MORPHOGENESIS	0.341202911312091	0.995888288971654	-1	324,6926,59,4851,8642,655,6091,3670,58,4194,3516,6662,657,90,4846,7042,23462,72,4087,6092,650
PID_IL8_CXCR1_PATHWAY%MSigdb_C2%PID_IL8_CXCR1_PATHWAY	PID_IL8_CXCR1_PATHWAY	0.341804052882151	0.995888288971654	-1	409,4067,5868,5581,5170,23236,408,207,5578,54331,1759,2782,156,5337,2771,867,5579,5331
SIGNALING BY ALK IN CANCER%REACTOME%R-HSA-9700206.3	SIGNALING BY ALK IN CANCER	0.342107227693201	0.995888288971654	-1	22872,4869,27436,4478,4627,9978,9648,3092,3799,5335,7175,7171,9451,5903,51530,57448,3831,471,5595,5594,1639,5573,6500,2885,8496,5290,57674,2335,6238,238,5295,8454,80304,8878,7414,833,10342,1213,1937,3667,10818,1051,6194,6774,3726,6801,7170,10817,5495
SIGNALING BY ALK FUSIONS AND ACTIVATED POINT MUTANTS%REACTOME%R-HSA-9725370.2	SIGNALING BY ALK FUSIONS AND ACTIVATED POINT MUTANTS	0.342107227693201	0.995888288971654	-1	22872,4869,27436,4478,4627,9978,9648,3092,3799,5335,7175,7171,9451,5903,51530,57448,3831,471,5595,5594,1639,5573,6500,2885,8496,5290,57674,2335,6238,238,5295,8454,80304,8878,7414,833,10342,1213,1937,3667,10818,1051,6194,6774,3726,6801,7170,10817,5495
NEGATIVE REGULATION OF PHOSPHOPROTEIN PHOSPHATASE ACTIVITY%GOBP%GO:0032515	NEGATIVE REGULATION OF PHOSPHOPROTEIN PHOSPHATASE ACTIVITY	0.343259570615457	0.995888288971654	-1	23645,91272,4249,5524,2932,51657,3958,9475,261726,1408,2281,6093,3551,84930,2280
miRNA regulation of DNA damage response%WikiPathways_20230910%WP1530%Homo sapiens	miRNA regulation of DNA damage response	0.343597171082868	0.995888288971654	-1	472,8243,841,1647,993,4616,6118,637,355,5925,10111,545,900,9874,27244,4609,581,1020,894,25,11011,7157,5810,5371,5591,1027,1021,4176,836,2177,891,1019,10912,27113,5981,50484,2810,1385,4193,1017,1643,896,84126,1111,8795,54205,595,3014,5884,842,1026,55367,4361,898,5366,317,4683
RUNX1 INTERACTS WITH CO-FACTORS WHOSE PRECISE EFFECT ON RUNX1 TARGETS IS NOT KNOWN%REACTOME DATABASE ID RELEASE 38%8939243	RUNX1 INTERACTS WITH CO-FACTORS WHOSE PRECISE EFFECT ON RUNX1 TARGETS IS NOT KNOWN	0.343756269107181	0.995888288971654	1	28996,6597,196528,6595,23429,6605,1459,1911,86,84733,6598,23466,6603,1457,6601,865,2033,1460,57492,6602,80012,861,6045,8535,57332,6599,55193,8289,51412,10138,1912,6604,84333,648
SELENOCYSTEINE SYNTHESIS%REACTOME DATABASE ID RELEASE 38%2408557	SELENOCYSTEINE SYNTHESIS	0.343850243679664	0.995888288971654	1	22928,6187,6160,11224,25873,6210,6164,23521,6223,6161,6135,6122,6146,200916,6192,6171,6201,51091,6222,6170,6157,4736,6128,6228,6175,6130,9349,6232,6129,6191,6301,6176,6142,6168,6234,6217,6158,6156,79048,6136,6132,6193,6235,6138,6167,51065,6137,6206,6133,6188,6165,7311,6230,6154,6169,2197,6207,6227,6202,6134,6147,6144,6224,6155,9045,6125,6141,6233,6181,6203,6229,6209,6139,6159,6205,6166,6231,6204,6194,51121,6152,6189,60678,6208,6124,6173,6218,3921
POSITIVE REGULATION OF PEPTIDYL-THREONINE PHOSPHORYLATION%GOBP%GO:0010800	POSITIVE REGULATION OF PEPTIDYL-THREONINE PHOSPHORYLATION	0.343867463454793	0.995888288971654	-1	51422,8877,3093,351,85456,5594,51719,808,9294,65267,8767,8312,57521,117854
COPI-INDEPENDENT GOLGI-TO-ER RETROGRADE TRAFFIC%REACTOME%R-HSA-6811436.2	COPI-INDEPENDENT GOLGI-TO-ER RETROGRADE TRAFFIC	0.344460874779691	0.995888288971654	1	56894,10121,1783,23299,22930,5048,51164,22931,5049,25782,636,10671,1639,829,84516,832,1781,5870,5050,8398,8655,1778,830,55860,51143,140735,11258,2589,10540,2590,1780,51560
TRICARBOXYLIC ACID METABOLIC PROCESS%GOBP%GO:0072350	TRICARBOXYLIC ACID METABOLIC PROCESS	0.344503854157716	0.995888288971654	-1	47,3421,445,3658,50,3419,48,3417,2746,3420,3418
TAIL-ANCHORED MEMBRANE PROTEIN INSERTION INTO ER MEMBRANE%GOBP%GO:0071816	TAIL-ANCHORED MEMBRANE PROTEIN INSERTION INTO ER MEMBRANE	0.34452623412344	0.995888288971654	1	7485,8266,23065,93380,51234,284361,6449,55831,9694,51608,51016,819,56851,10328,7917,83460,439
POSITIVE REGULATION OF RHO PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0035025	POSITIVE REGULATION OF RHO PROTEIN SIGNAL TRANSDUCTION	0.344579227709551	0.995888288971654	-1	2150,5879,2064,5364,9289,6091,10507,65078,408,10276,1452,2149,11214,50650,23263,50848
PHOSPHOLIPASES%BIOCYC%LIPASYN-PWY	PHOSPHOLIPASES	0.344663492718192	0.995888288971654	-1	5333,50640,8605,5335,5920,23236,113026,8398,5337,5336,23646,11145,5332,5331,81579
EUKARYOTIC TRANSLATION ELONGATION%REACTOME%R-HSA-156842.3	EUKARYOTIC TRANSLATION ELONGATION	0.344824525653239	0.995888288971654	1	6187,6160,11224,25873,6210,6164,23521,6223,6161,6135,6122,6146,200916,6192,6171,6201,6222,6170,6157,4736,6128,1917,6228,6175,6130,9349,6232,6129,6191,6176,1936,1915,6142,6168,6234,6217,6158,6156,6136,6132,6193,6235,6138,6167,1933,51065,6137,6206,6133,6188,6165,7311,6230,6154,6169,2197,6207,1938,6227,6202,6134,6147,6144,6224,6155,9045,6125,6141,6233,6181,6203,1937,6229,6209,6139,6159,6205,6166,6231,6204,6194,51121,6152,6189,6208,6124,6173,6218,3921
SPERMATID DEVELOPMENT%GOBP%GO:0007286	SPERMATID DEVELOPMENT	0.344855683875549	0.995888288971654	-1	10524,22862,8382,9425,23198,157680,8195,5048,26256,79925,28981,583,64753,7419,3267,58494,9702,8087,5819,65010,5566,23315,29118,26108,10519,90780,9025,22873,8672,6732,3622,80314,84223,64848,7802,585,26038
TICAM1-DEPENDENT ACTIVATION OF IRF3 IRF7%REACTOME%R-HSA-9013973.4	TICAM1-DEPENDENT ACTIVATION OF IRF3 IRF7	0.345336139524992	0.995888288971654	1	3661,148022,7187,29110,7316,7314,3665,7311,6233,10010,9641
Aerobic glycolysis%WikiPathways_20230910%WP4629%Homo sapiens	Aerobic glycolysis	0.345714720868671	0.995888288971654	1	3939,5315,2821,5230,6513,7167,2597,3098,2023,226,5213
NEURON CELLULAR HOMEOSTASIS%GOBP%GO:0070050	NEURON CELLULAR HOMEOSTASIS	0.345791039268792	0.995888288971654	1	793,81628,25978,7301,3300,84286,6543,1639,4753,4130,5562,57551
NEGATIVE REGULATION OF VIRAL GENOME REPLICATION%GOBP%GO:0045071	NEGATIVE REGULATION OF VIRAL GENOME REPLICATION	0.345850216704584	0.995888288971654	-1	684,24138,6733,10581,8815,9582,5610,63901,4599,10410,3609,64135,22880,9683,55196,23272,4940,3428,8091,9636,27350,3434,51763,57506,388419,5359,6732,57169,5629,56829,9869,54737,10318,117854,6352
RAB GERANYLGERANYLATION%REACTOME DATABASE ID RELEASE 38%8873719	RAB GERANYLGERANYLATION	0.345890106655447	0.995888288971654	-1	27314,51552,51209,201475,5875,5868,83871,5862,22931,7879,11021,4218,5869,23011,84932,1122,116442,83452,1121,81876,8073,5861,5867,10890,54734,115827,57799,5870,9545,5864,9230,9363,51715,10981,5876,57403,5865,339122,11031,5878,9367,53917,5874,376267,51762,57111,51560,8766,53916,5872,10966
NEGATIVE REGULATION OF ENDOPLASMIC RETICULUM STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902236	NEGATIVE REGULATION OF ENDOPLASMIC RETICULUM STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY	0.34595248018482	0.995888288971654	-1	3304,84447,7494,90993,51060,4976,9709,5770,598,11315,10488,7009
PID_TCR_RAS_PATHWAY%MSigdb_C2%PID_TCR_RAS_PATHWAY	PID_TCR_RAS_PATHWAY	0.346197864451781	0.995888288971654	1	5894,3265,5595,5594,5604,4893,673,5578,2353,3845,5579,2002
RAS SIGNALING IN THE CD4+ TCR PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%RAS SIGNALING IN THE CD4+ TCR PATHWAY	RAS SIGNALING IN THE CD4+ TCR PATHWAY	0.346197864451781	0.995888288971654	1	5894,3265,5595,5594,5604,4893,673,5578,2353,3845,5579,2002
NEGATIVE REGULATION OF BIOMINERAL TISSUE DEVELOPMENT%GOBP%GO:0070168	NEGATIVE REGULATION OF BIOMINERAL TISSUE DEVELOPMENT	0.346211749599092	0.995888288971654	-1	54880,2185,2621,4851,1893,6662,9475,4846,54795,6093,23462,7040
REGULATION OF DENDRITE EXTENSION%GOBP%GO:1903859	REGULATION OF DENDRITE EXTENSION	0.346945133947388	0.995888288971654	-1	6860,22999,57154,23327,84258,6857,114804,51760,9373,127833
POSITIVE REGULATION OF DENDRITE EXTENSION%GOBP%GO:1903861	POSITIVE REGULATION OF DENDRITE EXTENSION	0.346945133947388	0.995888288971654	-1	6860,22999,57154,23327,84258,6857,114804,51760,9373,127833
TRNA TRANSCRIPTION%GOBP%GO:0009304	TRNA TRANSCRIPTION	0.347047702545168	0.995888288971654	-1	55718,661,5435,112495,5441,9329,9328,2976,9330,2972,2975
REGULATION OF OXIDATIVE STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902175	REGULATION OF OXIDATIVE STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY	0.347171712447062	0.995888288971654	-1	10131,8382,3091,5598,29979,4170,2534,25793,65018,23411,3315,10399,207,55294,4780,5034,5831,27429,9529,11315,4841,468,5478,6421
BIOCARTA_INSULIN_PATHWAY%MSigdb_C2%BIOCARTA_INSULIN_PATHWAY	BIOCARTA_INSULIN_PATHWAY	0.347195000503769	0.995888288971654	1	5894,3265,6654,5921,5595,1457,5604,2885,5290,6722,5295,6464,2353,3725,5781,3667,3643,5599,2002
RESPONSE TO CHOLESTEROL%GOBP%GO:0070723	RESPONSE TO CHOLESTEROL	0.347245583157377	0.995888288971654	-1	5727,20,57476,4040,151556,57655,7046,4087,7040,2822
MICROTUBULE ORGANIZING CENTER LOCALIZATION%GOBP%GO:0061842	MICROTUBULE ORGANIZING CENTER LOCALIZATION	0.347407429363169	0.995888288971654	-1	10142,55171,23299,3799,51199,5903,7430,1739,29899,55726,81565,90410,25777,56288,51490
CENTROSOME LOCALIZATION%GOBP%GO:0051642	CENTROSOME LOCALIZATION	0.347407429363169	0.995888288971654	-1	10142,55171,23299,3799,51199,5903,7430,1739,29899,55726,81565,90410,25777,56288,51490
Notch signaling pathway%WikiPathways_20230910%WP61%Homo sapiens	Notch signaling pathway	0.347701994363894	0.995888288971654	1	6015,4137,10683,9611,84441,9612,9541,4851,9794,3091,2932,6868,4609,4853,6714,4854,3516,23013,2033,7088,55851,6500,28514,55502,5663,55534,23385,3065,2625,3714,8819,207,3066,55294,3717,54567,5295,8454,51107,22938,595,2273,8650,9253,3280,23462,1026,6774,4790,182,1840,83464,83737,83737,5296,5664
ADHERENS JUNCTION ORGANIZATION%GOBP%GO:0034332	ADHERENS JUNCTION ORGANIZATION	0.347874633393123	0.995888288971654	-1	6904,7082,999,57662,1004,83700,60,1008,55765,1005,28316,1499,1002,1009,1001,10979,1003,3801,7414,5062,23396,80139,1006,64403,1000,4092,144100
AMINOGLYCAN CATABOLIC PROCESS%GOBP%GO:0006026	AMINOGLYCAN CATABOLIC PROCESS	0.347883999470413	0.995888288971654	1	2990,2247,6448,960,2720,1486,3423,2799,8692,2517,7040
BIOCARTA_P27_PATHWAY%MSigdb_C2%BIOCARTA_P27_PATHWAY	BIOCARTA_P27_PATHWAY	0.347926749450911	0.995888288971654	1	9040,9978,5925,7027,6500,6502,1027,1017,4738,8454,1163,898
PATTERN SPECIFICATION PROCESS%GOBP%GO:0007389	PATTERN SPECIFICATION PROCESS	0.347947521728699	0.995888288971654	-1	54880,324,5311,6926,4211,10370,6495,7476,1855,5727,8195,4851,4208,5125,54806,9980,57619,27031,79971,10409,161582,4188,3670,64853,4041,649,1856,55212,56917,79176,65981,84100,2348,79084,9371,718,5649,657,1954,6422,84678,63917,659,4086,28514,4281,23272,23424,7855,55502,83852,123016,90,4040,5090,6722,65009,54567,57453,11022,4762,8481,10297,57801,93,1649,10159,8646,56926,8553,4090,5991,4036,6497,57585,55764,7046,3280,23462,4087,54626,57216,23242,648,4681,2263,650,408050,129880
OLIGODENDROCYTE DEVELOPMENT%GOBP%GO:0014003	OLIGODENDROCYTE DEVELOPMENT	0.348356104016521	0.995888288971654	1	8890,8893,55695,26011,5728,8892,20,118738,1967,2824,9334,11076,8891,1191,8506,9331
MITOCHONDRIAL CALCIUM ION TRANSPORT%REACTOME%R-HSA-8949215.3	MITOCHONDRIAL CALCIUM ION TRANSPORT	0.348363876892582	0.995888288971654	-1	30968,7417,91689,9512,6687,7419,11331,3954,8165,10939,286097,6547,10367,5245,23203,80024,79568,221154,90550,55486
MICROTUBULE NUCLEATION%GOBP%GO:0007020	MICROTUBULE NUCLEATION	0.348496797317455	0.995888288971654	1	122060,10142,440145,51199,1453,10426,23122,121441,7283,55142,8636,2801,114791,57606,81565,11076,55835,10048,10844,23332,55125,22974,27229,85378,27175
Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms%WikiPathways_20230910%WP4534%Homo sapiens	Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms	0.348794355011191	0.995888288971654	-1	9113,71,10413,999,59,1495,60,5058,7005,5602,58,6714,1499,5063,5601,11183,259230,9448,7003,4771,10298,60485,3688,3694,10971,57144,3689,56924,3691,6788,5062,25937,72,5599,3693,8491,3690,8994,8463,3696,5871
MAPK CASCADE%GOBP%GO:0000165	MAPK CASCADE	0.349190766368374	0.995888288971654	1	23043,8106,10045,3685,4155,6300,5894,5600,677,1847,9978,3297,3265,1432,4763,4208,9693,4294,83605,4205,1848,55504,51114,6416,5058,10221,23064,7857,4609,5602,8315,5595,5594,5501,6662,5601,4216,9448,369,10645,4296,9344,9175,5604,4893,1616,5606,2258,51347,5536,1512,5609,5603,7786,2260,5605,5608,9986,6885,678,5458,673,3735,5607,1849,7538,9479,23542,5500,2873,4215,3845,50488,10044,5774,9261,5599,1399,3551,7531,8491,2874,5871
NUCLEOTIDE-BINDING DOMAIN, LEUCINE RICH REPEAT CONTAINING RECEPTOR (NLR) SIGNALING PATHWAYS%REACTOME DATABASE ID RELEASE 38%168643	NUCLEOTIDE-BINDING DOMAIN, LEUCINE RICH REPEAT CONTAINING RECEPTOR (NLR) SIGNALING PATHWAYS	0.349252199437078	0.995888288971654	1	10628,3654,841,6300,5600,1432,7335,1540,351,329,1147,3162,23118,5603,5608,6885,598,4791,7189,7128,7295,3326,10910,835,842,8517,8767,24145,4790,7334,10454,3551,14,5970,83737,83737
RAF-INDEPENDENT MAPK1 3 ACTIVATION%REACTOME%R-HSA-112409.4	RAF-INDEPENDENT MAPK1 3 ACTIVATION	0.349395263117601	0.995888288971654	1	1843,1847,1846,1848,1850,5595,5594,7297,5604,11221,5605,3716,1849,3717,80824,5781,8682
REGULATION OF DEFENSE RESPONSE TO VIRUS BY HOST%GOBP%GO:0050691	REGULATION OF DEFENSE RESPONSE TO VIRUS BY HOST	0.349443717360744	0.995888288971654	-1	6895,10084,9868,22978,6772,10758,83666,3320,440275,1660,7128,57506,25942,54476,10346,23586,163702,117854
ACTIVATED NOTCH1 TRANSMITS SIGNAL TO THE NUCLEUS%REACTOME DATABASE ID RELEASE 38%2122948	ACTIVATED NOTCH1 TRANSMITS SIGNAL TO THE NUCLEUS	0.349469810194188	0.995888288971654	1	409,1272,4851,92737,6868,142678,55851,7316,28514,5663,23385,7314,113878,3714,408,7311,102,54567,51107,6233,8650,182,83464,83737,83737,5664
ARF1 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ARF1 PATHWAY	ARF1 PATHWAY	0.349649684439013	0.995888288971654	-1	5879,375,160,23163,1173,8394,55738,23647,8729,9266,10945,1314,1211,1212,8615,50807,9570
VIF-MEDIATED DEGRADATION OF APOBEC3G%REACTOME DATABASE ID RELEASE 38%180585	VIF-MEDIATED DEGRADATION OF APOBEC3G	0.350300253642051	0.995888288971654	1	5699,6923,5688,5690,5682,5706,5711,5718,10197,5684,5715,9978,5686,23198,5683,5700,5707,5689,5701,5702,5714,5708,5710,5720,5694,7316,5721,5687,5693,7314,9861,5704,10213,5692,7311,5705,9491,5713,5717,5709,6921,5696,5691,6233,5716,5719,7979,5695,5685
Nanoparticle-mediated activation of receptor signaling%WikiPathways_20230910%WP2643%Homo sapiens	Nanoparticle-mediated activation of receptor signaling	0.350641011185092	0.995888288971654	-1	6300,5894,5600,3265,1432,6654,5293,1277,5602,6714,5594,5601,7094,3688,5604,4893,5603,5829,5605,1956,2885,2335,3672,5747,10000,3845,5599
COLLAGEN CATABOLIC PROCESS%GOBP%GO:0030574	COLLAGEN CATABOLIC PROCESS	0.350696469790434	0.995888288971654	-1	4318,4313,4325,5045,1508,1514,4326,9902,4320,5653,4324,4323,10893
MIRNA PROCESSING%GOBP%GO:0035196	MIRNA PROCESSING	0.350877111584477	0.995888288971654	-1	29102,6895,79727,56339,9698,79670,51593,1655,103,6428,22916,54487,192669,79753,29066,4086,389421,192670,23369,23318,3181,23264,8575,4686,26523,4087,144233,23405,4088,51490
MECP2 and associated Rett syndrome%WikiPathways_20230910%WP3584%Homo sapiens	MECP2 and associated Rett syndrome	0.350949734532495	0.995888288971654	1	9611,4904,4155,2530,815,2894,2593,2893,5728,4763,4208,2247,627,50937,9315,10664,6750,3187,9126,3185,80312,6667,4204,200424,5454,2146,2521,54790,4661,84950,1465,5457,54715,23435,3065,5978,7337,207,6872,1385,1660,114787,3480,25942,2892,1052,11168,6670,6890,6194,1267,4354,604,3481
NRF2-ARE regulation%WikiPathways_20230910%WP4357%Homo sapiens	NRF2-ARE regulation	0.351052637502127	0.995888288971654	1	7525,9978,2932,6714,2534,3162,9817,5290,8452,4780,5578,1728,7965,1051,3643,2729,5599,4094,2730,2048,192111
EMBRYONIC DIGESTIVE TRACT DEVELOPMENT%GOBP%GO:0048566	EMBRYONIC DIGESTIVE TRACT DEVELOPMENT	0.351390675718465	0.995888288971654	-1	3398,64220,25836,5125,6299,6664,2737,5919,7042,91461,2263
REGULATION OF REGULATORY NCRNA PROCESSING%GOBP%GO:0070920	REGULATION OF REGULATORY NCRNA PROCESSING	0.351478946473838	0.995888288971654	-1	6895,79727,8737,142940,54487,84872,389421,8575,6774,7040,144233
MOLECULES ASSOCIATED WITH ELASTIC FIBRES%REACTOME DATABASE ID RELEASE 38%2129379	MOLECULES ASSOCIATED WITH ELASTIC FIBRES	0.351806005780452	0.995888288971654	1	3685,4054,655,8076,4237,3688,3694,7043,2202,10516,4052,4238,2199,2192,7042,4053,3693,7040,8425,3690,3696,650
REGULATION OF ASTROCYTE DIFFERENTIATION%GOBP%GO:0048710	REGULATION OF ASTROCYTE DIFFERENTIATION	0.351824028457754	0.995888288971654	-1	84630,3398,4851,9444,274,3949,3280,5270,2043,650
Interactome of polycomb repressive complex 2 (PRC2) %WikiPathways_20230910%WP2916%Homo sapiens	Interactome of polycomb repressive complex 2 (PRC2) 	0.351826955887431	0.995888288971654	1	11329,121536,9967,2145,23064,8178,5928,23515,9774,2146,8726,5931,23087,3720,23512
CIRCADIAN CLOCK%REACTOME DATABASE ID RELEASE 38%400253	CIRCADIAN CLOCK	0.351991657854229	0.995888288971654	1	5936,23054,1386,9611,4783,4208,200186,10498,3091,1453,10499,96764,8648,1628,5501,79718,8204,5499,64784,2908,2033,5469,8945,10743,6500,7316,23411,5054,7314,25819,23373,9575,85441,1385,1407,7311,26224,6256,8454,80205,4209,1408,6720,5500,6233,8864,8553,10135,8841,150094,5187,6604,1454,6907,6095,56938
NUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009132	NUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS	0.352090851287339	0.995888288971654	1	572,6241,6240,11164,953,2987,1841,50484,9583,57089,790,51727,26289,955,957,205
Type II interferon signaling%WikiPathways_20230910%WP619%Homo sapiens	Type II interferon signaling	0.352180525560147	0.995888288971654	-1	6772,5610,3383,3459,3460,9021,3660,3659,3106,3716,5580,9636,6773,3717,2633,2537,5781,6890,10379
POSITIVE REGULATION OF PROTEASOMAL PROTEIN CATABOLIC PROCESS%GOBP%GO:1901800	POSITIVE REGULATION OF PROTEASOMAL PROTEIN CATABOLIC PROCESS	0.352211150377295	0.995888288971654	1	9532,6923,3304,2332,2931,25820,57630,5706,127544,1855,154214,1263,9978,10425,79699,26471,91304,4287,1453,153090,2932,7341,863,23640,10221,28951,29997,285671,9709,5701,5702,5886,29979,8078,3300,25831,55212,6449,1601,22933,116224,91445,9817,857,79016,8554,29978,9655,10399,6613,25897,54467,26263,10444,57761,207,160418,6872,4193,55294,9604,5705,81542,4780,1452,144165,51548,5716,65992,1191,10134,11337,7917,8312,51667,51343,1454,4092,8313,8975
INOSITOL PHOSPHATE METABOLISM%SMPDB%SMP0000462	INOSITOL PHOSPHATE METABOLISM	0.35231276180013	0.995888288971654	1	64768,8821,27124,11165,253430,9807,3628,9677,9562,51477,3705,3631
SELENOAMINO ACID METABOLISM%REACTOME%R-HSA-2408522.5	SELENOAMINO ACID METABOLISM	0.352394020739839	0.995888288971654	1	1491,22928,6187,6160,11224,25873,6210,6164,23521,6223,6161,6135,6122,7296,6146,200916,6192,6171,6201,51091,6222,6170,6157,4736,6128,5859,1615,6228,6175,6130,9349,6232,6129,5917,6191,6301,6176,6142,6168,6234,6217,6158,6156,9061,79048,6136,6132,6193,6235,6138,191,6167,51065,6137,6206,6133,6188,3735,6165,7311,9255,6230,6154,6169,2197,6207,6227,6202,6134,6147,6144,6224,6155,9045,7965,6125,6141,6233,875,6181,6203,6229,2058,6209,6139,6159,6205,6166,6231,6204,6194,51121,6152,6189,60678,51520,3376,4141,6208,6124,9521,6173,6218,3921
GLYCOSIDE METABOLIC PROCESS%GOBP%GO:0016137	GLYCOSIDE METABOLIC PROCESS	0.35299935544654	0.995888288971654	1	55347,2990,10327,57704,231,4668,2717,1646,2519,84869,1645,2517,8574,27233
DEFECTIVE B3GALT6 CAUSES EDSP2 AND SEMDJL1%REACTOME DATABASE ID RELEASE 38%4420332	DEFECTIVE B3GALT6 CAUSES EDSP2 AND SEMDJL1	0.353126794226509	0.995888288971654	1	6385,221914,10082,3339,1462,1463,6383,2239,9672,2817,126792,6382,10675,375790,1464
INTERLEUKIN-1-MEDIATED SIGNALING PATHWAY%GOBP%GO:0070498	INTERLEUKIN-1-MEDIATED SIGNALING PATHWAY	0.353615803819978	0.995888288971654	1	3654,9705,54472,9252,8986,23236,5595,4792,4615,1958,6885,7189,79155,3551,5970
AMINO ACID AND DERIVATIVE METABOLISM%REACTOME DATABASE ID RELEASE 38%71291	AMINO ACID AND DERIVATIVE METABOLISM	0.353631946773697	0.995888288971654	1	8050,8659,1491,5699,22928,435,1644,5688,6187,6160,7263,5690,5682,51166,27034,11224,25873,586,5706,6210,6164,23521,5711,9673,26227,6223,5718,1738,10197,5684,5715,6161,6135,6122,5686,6303,1629,2593,445,23198,6535,7296,6146,200916,152926,6192,262,57407,120103,4942,5683,9380,256987,6171,56267,57515,6201,51582,51091,6222,384,5700,55526,6170,594,549,64087,6157,4736,113675,3028,6128,58472,5859,5707,5689,36,1615,587,6228,6175,5701,5160,5702,1036,57494,2805,5714,6130,55217,9349,6232,6129,5708,5917,5710,5092,1743,6191,51074,38,4967,10955,5720,223,6301,6176,2628,501,6723,6142,6168,4946,80150,6234,5694,6217,125061,6158,6156,5721,347735,55256,5687,9061,79048,6136,6821,6132,6193,5693,1892,9861,6235,5704,5723,6138,84890,191,6167,3712,51065,4947,6137,84245,6206,6133,29968,10213,6188,3735,2746,25828,5692,6165,2752,7311,8140,5705,9255,6230,9491,284716,2744,6154,5713,6169,2197,100131187,6207,5717,1728,6227,5709,6202,6134,6147,10295,6144,5831,8604,6224,6155,8942,9045,7965,6125,5696,6141,5691,6233,11112,875,6181,6203,339983,5716,58478,5719,1737,6229,5162,2058,6209,6139,4357,6611,6159,4953,1757,1152,63826,6205,2731,6166,6231,26275,2184,7979,6204,10165,6194,5860,5695,2954,51121,6152,6189,2806,4329,60678,5685,51520,440,23474,3376,6520,4141,23446,29920,11019,56922,6208,6124,10157,10166,138199,275,9521,593,6173,113451,2653,6218,3921
